district_id,eigen,rank
1,4.3005405222089e-4,243
2,9.416414477502224e-5,3854
3,7.36587528091092e-5,4189
4,1.4685543518458e-4,2981
5,2.5631579071122e-4,1219
6,2.2474071234116e-4,1659
7,2.8807064419235e-4,904
8,2.4786389323202e-4,1335
9,2.3293738742883e-4,1548
10,1.8692052675185e-4,2325
11,2.0515019107911e-4,2045
12,8.461062846856104e-5,4021
13,2.3024319410677e-4,1583
14,3.420709917532429e-5,4622
15,1.3795597242355e-4,3134
16,1.2584484778901e-4,3323
17,3.1016644348426e-4,749
18,3.3205365492591e-4,595
19,2.7057257200368e-4,1073
20,1.7058088425379e-4,2597
21,1.6741444552579e-4,2651
22,2.8874100202091e-4,899
23,2.3570881323622e-4,1500
24,8.864005243890156e-5,3937
25,1.5240507669091e-4,2902
26,1.1122740035396e-4,3561
27,2.3686183949048e-4,1491
28,1.8796740761556e-4,2308
29,1.761777547789e-4,2496
30,1.717742114731e-4,2574
31,1.8968357607743e-4,2281
32,1.492625185158e-4,2945
33,3.1175790687831e-4,736
34,2.602308660726e-4,1172
35,2.4379810922794e-4,1405
36,3.9408575361338e-4,353
37,2.6346369307032e-4,1143
38,1.1835200613058e-4,3445
39,1.5535610231471e-4,2847
40,1.7149631398614e-4,2580
41,2.3680630875541e-4,1492
42,1.5938679355099e-4,2778
43,2.1395344928435e-4,1912
44,8.667842377528414e-5,3982
45,2.0602516002652e-4,2033
46,3.3112586826255e-4,602
47,1.1249019383225e-4,3541
48,4.604815724295e-4,196
49,2.157216645297e-4,1884
50,1.461677156302e-4,2996
51,7.024872086504545e-5,4236
52,3.8149216134917e-4,393
53,1.352692569496e-4,3181
54,1.5285393117749e-4,2890
55,1.1401638661636e-4,3517
56,2.564849586165e-4,1215
57,2.1615862002449e-4,1879
58,3.2903583352068e-4,616
59,2.7799159270245e-4,1001
60,5.888466565124912e-5,4388
61,1.3958166982207e-4,3109
62,1.5113726012936e-4,2924
63,2.4460380883014e-4,1386
64,7.641450659085351e-5,4136
65,1.8820224897877e-4,2304
66,3.2264426549824e-4,657
67,2.3907118660418e-4,1462
68,8.668544283583464e-5,3981
69,2.6335349079761e-4,1146
70,9.312528004122992e-5,3871
71,4.1409189646193e-4,273
72,1.1675747673766e-4,3473
73,1.5448059394222e-4,2862
74,3.0867033331325e-4,763
75,1.5749648770434e-4,2812
76,2.0837759872314e-4,1998
77,3.92598526219e-4,360
78,3.2635335207708e-4,631
79,2.8404447653503e-4,944
80,2.7038594945176e-4,1076
81,1.4003538648027e-4,3101
82,3.4691490679639e-4,516
83,2.1116647913817e-4,1958
84,2.3142478006417e-4,1563
85,3.8199287294486e-4,391
86,1.0826862764771e-4,3611
87,2.0920242701244e-4,1987
88,1.3623143122093e-4,3162
128,7.577973224125215e-5,4144
129,1.7869844384911e-4,2460
130,3.7610272161708e-4,410
131,1.4399773574108e-4,3030
132,2.3511867715185e-4,1513
133,1.6387286815305e-4,2703
134,6.710911653995633e-5,4277
135,4.6087288436567e-4,194
136,8.480085496342664e-5,4020
137,7.312651627419507e-5,4195
138,1.8491911639035e-4,2366
139,2.5276304634541e-4,1270
140,1.0809505738459e-4,3614
141,4.8110866822406e-4,164
142,8.158536732361312e-5,4057
143,2.2882928736736e-4,1604
144,3.1443760009883e-4,723
145,3.3610069025576e-4,582
146,2.2354925399418e-4,1677
147,1.9767363869674e-4,2156
148,2.4447354373791e-4,1389
149,1.8952601062675e-4,2284
150,2.4114483983124e-4,1444
151,1.2605908270256e-4,3319
152,2.1755107861215e-4,1776
153,1.435196090105e-4,3037
154,3.258579556771e-4,634
155,3.2215510696868e-4,661
156,1.2378060026558e-4,3352
157,7.299890990203177e-5,4197
158,2.5036788058471e-4,1300
159,7.061068796560208e-5,4230
160,2.0302087726388e-4,2073
161,2.2276536568952e-4,1691
162,2.9798943415333e-4,836
163,2.8643425281361e-4,915
164,1.3819678735696e-4,3130
165,4.7942387128546e-4,167
166,4.1475361511336e-4,271
167,3.0956801733294e-4,758
168,4.1199318840179e-4,287
169,5.0835390479694e-4,129
170,1.9587616868786e-4,2189
171,3.3226752114329e-4,593
172,3.7805436667514e-4,401
173,1.7844092934669e-4,2466
174,6.178212351620616e-5,4360
175,1.929720013573e-4,2235
176,3.4388750655367e-4,533
177,1.2722548765533e-4,3301
178,1.4706832961265e-4,2976
179,2.0396754873998e-4,2052
180,6.669591996560535e-5,4280
181,1.2807610314606e-4,3284
182,2.5145762882605e-4,1280
183,1.379496495926e-4,3135
184,1.55497221603e-4,2844
185,1.9308799579405e-4,2234
186,1.4199409128437e-4,3071
187,1.4387346216044e-4,3032
188,2.0565833331374e-4,2038
189,1.7146091009342e-4,2581
190,1.2329865529494e-4,3363
191,0.00027999141001222003,977
192,2.6565908971819e-4,1118
193,8.6699026907344e-4,10
194,1.820453298026e-4,2413
195,1.9732212913965e-4,2167
196,1.010881011841e-4,3732
197,6.0353120973448e-4,64
198,3.2351915155908e-4,649
199,5.848993098306706e-5,4394
200,4.750506912390377e-5,4521
201,2.9677692927666e-4,845
202,2.6786946573049e-4,1097
203,2.4348855557022e-4,1411
204,2.4366508080823e-4,1410
205,7.558201394422058e-5,4146
206,2.8873947706202e-4,900
207,8.595859430558321e-5,3998
208,9.12946133828909e-5,3898
209,3.6454750856088426e-5,4602
210,1.9265242778898e-4,2239
211,1.4788738460795e-4,2961
212,9.31567091310106e-5,3870
213,1.7488604152347e-4,2515
214,2.2419714002821e-4,1668
215,3.3162978047248e-4,600
216,6.124862916146379e-5,4364
217,1.243195490194e-4,3346
218,1.7238806727882e-4,2566
219,2.2049675394121e-4,1722
220,5.5838580344399744e-5,4424
221,1.362104316748e-4,3164
222,5.284492996796961e-5,4468
223,3.0470228371696e-4,784
224,1.0073303733067e-4,3743
225,7.479165798266049e-5,4158
226,5.14076017463705e-5,4482
227,1.5503151253739e-4,2852
228,1.1944172713063e-4,3429
229,8.564740484919661e-5,4002
230,2.7863988315437e-4,990
231,3.0579761258226e-4,778
232,9.77152803499646e-5,3788
233,5.169575962075444e-5,4480
234,8.393092760882823e-5,4030
235,8.267997559323386e-5,4045
236,2.4402453753347e-4,1401
237,8.485411357209059e-5,4018
238,2.3719704984605e-4,1486
239,1.9395124655638e-4,2219
240,8.753933873387885e-5,3960
241,1.8428828806756e-4,2378
242,8.041172147993015e-5,4073
243,3.4643175128306e-4,521
244,3.2507983022769e-4,640
245,1.6400917663844e-4,2701
246,1.8519058603036e-4,2359
255,1.6089005258133e-4,2754
256,3.144896282986e-4,722
257,2.2868387900072e-4,1606
258,1.6627388088741e-4,2668
259,1.1305142287358e-4,3531
260,1.9241711305325e-4,2244
261,2.804682280564e-4,969
262,3.7338489966307e-4,417
263,2.4657690287538e-4,1349
264,1.2256490710702e-4,3379
265,1.8463618081168e-4,2371
266,2.8528738533727e-4,925
267,5.115208255248605e-5,4485
268,3.8587342441102e-4,380
269,1.1571972902112e-4,3488
270,5.1953232002947e-4,120
271,6.507616551207881e-5,4308
272,1.3950849745431e-4,3110
273,6.872522224094771e-5,4252
274,1.0866700728824e-4,3605
275,1.6150536264262e-4,2746
276,7.499104210232304e-5,4156
277,6.42303152677564e-5,4326
278,2.0048065684082e-4,2116
279,2.13478872039e-4,1920
280,4.3898631120097e-4,226
281,2.1208913889056e-4,1944
282,2.8884226318924e-4,896
283,1.8741080327597e-4,2316
284,4.080787194193114e-5,4573
285,1.0056539610009e-4,3751
286,4.505023139553438e-5,4539
287,7.669096909492025e-5,4132
288,2.2091301671703e-4,1716
289,1.0922533527024e-4,3592
290,3.9685148785286e-4,342
291,8.459399594887145e-5,4022
292,3.472455097136e-4,514
293,1.2095275496658e-4,3401
294,1.424383678666e-4,3064
295,2.0711974825308e-4,2016
296,9.444522651832414e-5,3849
297,5.6505125634317e-4,83
298,2.5796092524127e-4,1201
299,1.3207099113726e-4,3227
300,2.4177700923758e-4,1433
301,7.2489721529217e-4,22
302,1.0971141075451e-4,3586
303,2.2073797403339e-4,1721
304,3.3109064498598e-4,603
305,4.2534296846059e-4,251
306,2.1630200281042e-4,1785
307,2.1276660378583e-4,1932
308,2.3875529828541e-4,1468
309,2.1850142579187e-4,1762
310,3.5345984903772e-4,488
311,1.5573798361005e-4,2840
312,1.2942842744788e-4,3263
313,2.9875039329233e-4,828
314,1.2965040016911e-4,3259
315,2.0687122435196e-4,2019
316,5.497713937872154e-5,4434
317,2.2582138186581e-4,1645
318,5.318833791204242e-5,4463
319,5.105453529111016e-5,4487
320,5.887659820496814e-5,4389
321,7.3083556123004e-4,21
322,8.921864512903742e-5,3930
323,1.9547866690227e-4,2198
324,9.95756292814336e-5,3766
325,7.612101992551774e-5,4139
326,2.1219089333854e-4,1943
327,1.8945472076041e-4,2287
328,4.0985576476611e-4,296
329,4.0868679093386e-4,299
330,2.4521849878151e-4,1375
331,2.1257051465274e-4,1934
332,1.2114932260709e-4,3399
333,2.4033298001167e-4,1452
334,2.0629040444267e-4,2029
335,1.6246606430084e-4,2725
336,5.0956164606255e-4,128
337,2.7855838927116e-4,993
338,3.1596069076867e-4,711
339,2.4501202827547e-4,1377
340,7.164341547590995e-5,4219
341,4.1811935838389e-4,263
342,2.7566063244657e-4,1028
343,2.5719582252208e-4,1209
344,6.431062428995592e-5,4324
345,1.495725442734e-4,2941
346,4.737142893688195e-5,4523
347,1.8267941752362e-4,2405
348,2.4495412603789e-4,1380
349,1.4611755620551e-4,2998
350,1.7477565560384e-4,2516
351,7.919568534673141e-5,4095
352,1.9356459979242e-4,2224
353,3.3826518367689e-4,573
354,1.603050063821e-4,2761
355,5.064789114512646e-5,4489
356,2.1099744409348e-4,1960
357,5.0260487998814e-4,138
358,2.6344230025528e-4,1144
359,1.575764641207e-4,2809
360,4.3132390304869e-4,240
361,8.24090170103363e-5,4050
362,5.4634524430325e-4,98
363,7.406776131287327e-5,4178
364,1.90823232431e-4,2269
365,4.4212372662406e-4,222
366,1.158183388191e-4,3487
367,2.2759826481975e-4,1618
368,1.5415347581769e-4,2867
369,4.23313234913992e-5,4569
370,2.6658649392121e-4,1112
371,1.2347743496001e-4,3359
372,4.487655095974e-4,216
373,8.128361958725341e-5,4063
374,1.3455660793125e-4,3193
375,1.0381508499439e-4,3686
376,9.394439714370375e-5,3861
377,2.0673294545002e-4,2021
378,1.867300640457e-4,2330
379,3.0027277058601e-4,818
380,9.178442941981371e-5,3886
381,8.572583844229785e-5,4000
382,2.6052910403563e-4,1170
383,5.1673472031353e-4,123
384,6.248093147392651e-5,4349
385,7.795482456485606e-5,4108
386,2.3795010258388e-4,1478
387,2.8838954601822e-4,902
388,1.413488208137e-4,3088
389,1.5685089999359e-4,2821
390,4.7162832030554e-4,176
391,5.80572524146038e-5,4401
392,3.1842970824539e-4,689
393,3.6708440273631e-4,446
394,3.4081286397574e-4,558
395,6.504434126255719e-5,4309
396,2.5373295102596e-4,1251
397,1.1719312329867e-4,3462
398,8.000282097202124e-5,4084
399,4.6242350878502e-4,189
400,9.784477381817426e-5,3787
401,9.671290766437464e-5,3812
402,1.5960026665495e-4,2775
403,1.7340562070833e-4,2545
404,3.4064970532741e-4,559
405,2.275976064516e-4,1619
406,1.783047406553e-4,2468
407,2.7962746930616e-4,982
408,1.0351848794112e-4,3695
409,1.629408497262e-4,2715
410,1.2278899587731e-4,3375
425,9.69929878086656e-5,3800
426,1.8148524677161e-4,2420
427,1.4881313391565e-4,2950
429,1.7756360805517e-4,2475
430,2.0574984360839e-4,2036
431,1.0079655997122e-4,3739
432,2.4307305840823e-4,1417
433,1.037342747441e-4,3689
434,2.4489173920883e-4,1381
435,1.6733859484788e-4,2654
436,1.1922415984825e-4,3433
437,2.3059157336475e-4,1578
438,1.357955717892e-4,3173
439,1.6750896344064e-4,2649
440,1.7712322355462e-4,2485
441,1.4232825775189e-4,3067
442,2.7815086308495e-4,998
443,2.9655255920306e-4,847
444,2.7695029292078e-4,1008
445,2.7836229159903e-4,995
446,9.400036678416192e-5,3859
447,1.1436082343947e-4,3510
448,5.6631839076186e-4,81
449,2.9872110740807e-4,829
451,8.443216887999168e-5,4024
452,2.3217713728304e-4,1554
453,1.0653485306096e-4,3644
454,3.0640500689707e-4,774
455,3.3978116715884e-4,562
456,4.038394074582341e-5,4575
457,3.012544397336e-4,809
458,5.2553859389974416e-5,4470
459,3.9459104057815e-4,350
460,1.8930348194973e-4,2292
461,3.125661037781e-4,731
462,1.6681250664027e-4,2658
463,7.283148807956814e-5,4199
464,2.253810820236e-4,1649
465,2.1938529388329e-4,1742
466,9.159770607208665e-5,3892
467,1.5975974956882e-4,2770
468,2.8404914836068e-4,943
469,2.6824573115339e-4,1095
470,1.9138348811612e-4,2256
471,1.5400232147181e-4,2868
472,8.885979131542876e-5,3934
473,1.8643341400415e-4,2336
474,2.2562064136154e-4,1648
475,2.0150317119585e-4,2101
476,1.7098198294075e-4,2590
477,3.124514389938e-4,732
478,2.8527068087221e-4,927
479,3.3866950835037e-4,570
480,1.8842419801956e-4,2301
481,1.5174297354302e-4,2916
482,1.7732583054052e-4,2480
483,2.39061930155e-4,1463
484,1.3315181101577e-4,3211
485,2.5933141144015e-4,1179
486,2.41947942597e-4,1429
487,1.9821361532962e-4,2145
488,1.4184835073602e-4,3073
489,2.3509750333975e-4,1514
490,6.13229985563968e-5,4363
491,4.5384445657076e-4,210
492,2.5298988571702e-4,1263
493,2.0340023502358e-4,2068
494,1.2746125942628e-4,3297
495,2.0887212416962e-4,1993
496,1.2584882833254e-4,3322
497,2.3356745195469e-4,1537
498,1.0284690965176e-4,3711
499,8.533467526976348e-5,4009
500,2.1926720117164e-4,1746
501,1.9086275089312e-4,2268
502,2.325281920831e-4,1551
503,3.4331064298267e-4,542
504,2.3657821410438e-4,1495
505,3.4701103399419e-4,515
506,1.2286061568644e-4,3372
507,2.7683427442005e-4,1011
508,3.2854848640162e-4,620
509,1.9770113670217e-4,2155
510,8.881234674518152e-5,3936
511,3.7019919531932e-4,430
512,2.0896979822951e-4,1990
513,2.8185964949048e-4,959
514,1.1494155610231e-4,3497
515,2.3023593496959e-4,1584
516,2.7298616001601e-4,1057
517,1.9751612966753e-4,2159
518,2.2705616114815e-4,1627
519,2.9287591399486e-4,870
520,2.687060319114e-4,1093
521,1.0905438379304e-4,3597
522,7.105434877508764e-5,4225
523,2.5004129331552e-4,1306
524,3.7856135194813e-4,399
525,3.1495045044349e-4,720
526,2.2764130222488e-4,1617
527,2.6282279579447e-4,1155
528,1.6253349025364e-4,2721
529,2.5885261589527e-4,1185
530,3.1442170212946e-4,724
531,2.075911443804e-4,2009
532,2.7653129651299e-4,1017
533,1.5542983579836e-4,2845
534,2.2537247203336e-4,1650
535,2.1091033571755e-4,1962
536,1.1933234406794e-4,3431
537,2.365878637198e-4,1494
538,3.0358575619568e-4,789
539,1.4254323258046e-4,3059
540,1.00724613543e-4,3746
541,1.5708061492793e-4,2819
542,9.94798961141331e-5,3768
543,2.4018229944064e-4,1455
544,2.3332838987708e-4,1542
545,7.112472774654099e-5,4223
546,9.295934883595202e-5,3873
547,1.6661231174576e-4,2662
548,2.1519233088572e-4,1893
549,2.4135844867069e-4,1441
550,9.515924098928444e-5,3836
551,3.2022003002097e-4,679
552,2.536617973967e-4,1254
553,1.5212093477587e-4,2908
554,5.668632440103046e-5,4411
555,2.3012019706603e-4,1588
556,1.6382707594023e-4,2704
557,2.3391733064742e-4,1531
558,2.3444006736246e-4,1522
559,1.4337200333059e-4,3042
560,1.1665438992018e-4,3475
561,1.9582285920359e-4,2191
562,4.0225849286512e-4,318
563,1.4563893181922e-4,3002
564,1.8680084144167e-4,2327
565,2.4870612192359e-4,1325
566,1.8648986544155e-4,2334
567,3.4757270302104e-4,511
568,2.5767592314235e-4,1202
569,2.1088142267297e-4,1964
570,7.243525581927353e-5,4207
571,2.1220035781323e-4,1942
572,2.7315985083803e-4,1056
573,1.579771427753e-4,2802
574,1.7747646439427e-4,2476
575,2.0386402527982e-4,2055
576,1.9839444107664e-4,2144
577,2.0839705388217e-4,1997
578,1.7663765111689e-4,2489
579,1.1988550569945e-4,3422
592,2.4463259482118e-4,1384
593,2.5344278131064e-4,1256
594,1.1487288648962e-4,3499
595,7.01160991358741e-5,4238
596,3.1013978234971e-4,750
597,2.2574215192872e-4,1646
598,2.0738237348017e-4,2012
599,1.6950637185033e-4,2616
600,4.3780162379738e-4,229
601,1.3277368792531e-4,3217
602,2.5458888707579e-4,1238
603,2.3166767655725e-4,1558
604,2.6323144505206e-4,1149
605,1.8443039517911e-4,2376
606,2.6629257146875e-4,1114
607,1.8711250378002e-4,2321
608,1.3772066404684e-4,3138
609,1.9522458048942e-4,2202
610,2.4903880882523e-4,1321
611,1.4813505751883e-4,2956
612,2.573287913425e-4,1208
613,2.2487183828457e-4,1658
614,1.9751231581298e-4,2160
624,2.3512207728917e-4,1512
625,2.2351985139728e-4,1678
626,3.2341678414047e-4,650
627,1.5265603233698e-4,2895
628,1.3971878668931e-4,3108
629,3.1740559242639e-4,693
630,5.017861988241309e-5,4491
631,4.1805412578305e-4,264
632,2.1661766198698e-4,1780
633,6.1483321374727e-4,59
634,7.687635787858205e-5,4127
635,2.0714123176204e-4,2015
636,1.1480772266303e-4,3500
637,5.3826570773621e-4,104
638,1.0036877189241e-4,3755
639,3.4327569770267e-5,4620
640,1.7775615471053e-4,2473
641,1.436661837599e-4,3034
642,4.1396879451702e-4,274
643,2.3857836132291e-4,1471
644,2.4866357202976e-4,1326
645,1.4881201640284e-4,2951
646,1.1906425179669e-4,3436
647,1.7415269030769e-4,2530
648,3.2466390190639e-4,642
649,1.2251417768452e-4,3380
650,5.008922014504187e-5,4492
651,2.0882843177151e-4,1994
652,2.4286489547152e-4,1418
653,2.2791412689542e-4,1612
654,3.606889684669242e-5,4603
655,8.147770852300648e-5,4060
668,2.1393712024968e-4,1913
669,2.1096364254568e-4,1961
670,3.4523627778973e-4,524
671,2.1916361325265e-4,1750
672,1.8397638987746e-4,2383
673,3.3068514065312e-4,607
674,1.291790597467e-4,3270
675,2.3857636847984e-4,1472
676,6.145207932059959e-5,4362
677,9.70962991402602e-5,3798
678,1.0331086866908e-4,3702
679,2.580991392397e-4,1198
680,4.2113788745014e-4,257
681,9.430301157943008e-5,3851
682,1.0909624904436e-4,3596
683,1.1396516441236e-4,3519
684,1.2332738666237e-4,3362
685,5.0243512776275e-4,139
686,6.090498044821307e-5,4370
705,4.1992491886746e-4,260
706,5.825277732732658e-5,4398
707,1.6229413604047e-4,2728
708,2.635930597681e-4,1141
709,7.983591346967186e-5,4086
710,1.6926830011036e-4,2622
711,7.651422678432665e-5,4133
712,1.4689189569654e-4,2978
713,3.1522813772566e-4,716
714,2.4244780940871e-4,1424
715,1.1977508570735e-4,3423
716,1.444940174705e-4,3021
717,7.451712816194187e-5,4169
718,3.4388374652803e-4,534
719,1.1021594528559e-4,3579
720,1.735772658864e-4,2542
721,1.5018724846806e-4,2935
722,6.8561597652226e-4,30
723,1.0193507699021e-4,3719
724,1.8060705666001e-4,2435
725,2.1226424299818e-4,1940
726,2.4602952300309e-4,1360
727,6.248960684397549e-5,4348
728,1.9555307982726e-4,2197
729,8.493269706839727e-5,4016
730,2.9489740913754e-4,856
731,8.515611654089641e-5,4012
732,1.8292938681646e-4,2403
733,1.4253771591255e-4,3060
734,8.174388655328937e-5,4055
735,2.1278439863167e-4,1931
736,9.731717690633896e-5,3796
737,5.699607054662773e-5,4409
738,3.575690398227066e-5,4609
739,3.5256230000577e-4,494
740,2.7321219432898e-4,1054
741,4.8583997185097e-4,158
742,7.218529921110754e-5,4209
743,1.6803123940174e-4,2643
744,0.00036802070363683997,440
745,3.0218414443146e-4,799
746,1.0727862258429e-4,3627
747,1.9282248054864e-4,2237
748,1.9679813281821e-4,2175
749,2.1560764282753e-4,1887
750,1.584190544826e-4,2795
751,9.057422021133696e-5,3907
752,2.264840761226e-4,1638
753,1.5423667758252e-4,2864
754,3.4868138541905e-4,506
755,2.7388279869239e-4,1049
756,7.564536610676082e-5,4145
757,1.973335349544e-4,2165
758,5.945761574594079e-5,4384
759,3.1106863751272e-4,744
760,1.9373399920785e-4,2222
761,1.4305134579083e-4,3050
762,3.6566480718157e-4,451
763,1.1095484838239e-4,3568
764,1.2558641508596e-4,3325
765,1.2010953624558e-4,3417
766,1.1683624560324e-4,3471
767,5.4007119022614016e-5,4446
768,0.00024440677551806997,1392
769,3.9089958225143e-4,365
770,9.05081606549203e-5,3909
771,3.9910159170006e-4,334
772,3.1040465219402e-4,747
773,2.7861502682202e-4,991
774,5.8256474920298e-4,71
775,9.404330436064206e-5,3858
776,5.384138399161869e-5,4450
777,1.3445529075098e-4,3196
778,1.6434008523928e-4,2690
779,7.767660833838045e-5,4113
780,1.8865736948836e-4,2298
781,1.897723684759e-4,2280
782,1.5170424716537e-4,2917
783,1.3617632384298e-4,3165
784,1.8790191147985e-4,2311
785,1.920267109429e-4,2249
786,1.3832981014936e-4,3127
787,2.2604517091032e-4,1643
788,2.2169390923303e-4,1706
789,2.9937427846663e-4,822
790,1.5564658830448e-4,2841
791,1.434743941551e-4,3040
792,4.1801683876797e-4,265
793,1.4267057527257e-4,3056
794,5.8891421035005e-4,67
795,1.9873326108837e-4,2141
796,1.4400819452329e-4,3029
797,1.6401294783917e-4,2700
798,1.1244753662291e-4,3543
799,1.2222372704584e-4,3383
800,1.6191376657833e-4,2737
801,2.0036754168199e-4,2119
802,3.4420463765279e-4,528
803,2.0243621642558e-4,2083
804,2.7619095492614e-4,1023
805,6.515196167759671e-5,4306
806,1.6186820381335e-4,2739
807,2.1630200281042e-4,1785
808,2.1380971051474e-4,1917
809,6.791347185472775e-5,4260
810,7.206094396122612e-5,4213
811,4.7942578354074e-4,166
812,1.4375143053696e-4,3033
813,7.767623015710882e-5,4114
814,3.244784466537355e-5,4629
815,3.1711882923618e-4,700
816,2.1630200281042e-4,1785
817,2.9647360857609e-4,849
818,1.5264985346847e-4,2896
819,2.1630200281042e-4,1785
820,3.719463337421574e-5,4598
821,3.4232325784644e-4,547
822,8.247807855609542e-5,4049
823,2.1630200281042e-4,1785
825,8.648096452417697e-5,3985
826,3.7439092208122e-4,414
827,4.285819280321032e-5,4558
828,1.8817247231326e-4,2306
829,1.1116022472853e-4,3562
830,8.343292883566757e-5,4038
831,5.5074287538841e-4,92
832,7.349171387247946e-5,4191
833,2.1630200281042e-4,1785
834,2.1630200281042e-4,1785
835,2.1630200281042e-4,1785
836,2.6437194820611e-4,1130
837,2.1630200281042e-4,1785
838,1.9536127726501e-4,2199
839,3.324767866513918e-5,4628
840,2.1630200281042e-4,1785
842,2.2990485358694e-4,1592
843,3.9935632695571e-4,330
845,2.1630200281042e-4,1785
847,1.0439286355523e-4,3680
848,2.7363380165396e-4,1051
849,2.4790760607287e-4,1332
850,1.3899940420506e-4,3118
851,3.1618163589053e-4,705
852,2.1630200281042e-4,1785
853,3.0387902273198e-4,788
854,1.7102751556812e-4,2589
855,2.4378389297492e-4,1407
856,2.3783867862651e-4,1479
857,1.4676680423854e-4,2985
858,2.3730191197805e-4,1485
859,1.0452286326488e-4,3676
860,4.3173665576814e-4,238
861,1.5752883275921e-4,2810
862,1.1412169579332e-4,3516
863,1.6506137813702e-4,2680
864,3.0934490043367e-4,761
865,1.8588657362849e-4,2348
866,2.2206342166433e-4,1703
867,8.411027183073116e-5,4027
868,2.8663153750934e-4,912
869,1.3377413921744e-4,3204
870,3.1732841627638e-4,694
871,1.9640649995547e-4,2183
872,1.57723261546e-4,2806
873,3.6138253398359e-4,469
874,1.1157171613317e-4,3557
875,4.5543466712072e-4,207
876,1.3221945407184e-4,3223
877,4.8534793567151925e-5,4511
878,5.617242983160125e-5,4422
879,1.893222790062e-4,2291
880,8.069364708312169e-5,4068
881,8.048767850801761e-5,4072
882,3.2882824802468e-4,619
883,2.6329419570422e-4,1147
884,2.6772779015816e-4,1099
885,1.9320203988168e-4,2233
886,9.67920589890684e-5,3810
887,2.5831052849312e-4,1195
888,1.7468340874534e-4,2517
889,1.2343608737397e-4,3361
890,2.7940983819705e-4,986
891,2.1630200281042e-4,1785
892,2.7042032585774e-4,1075
893,7.907490902952362e-5,4096
894,2.7395641879463e-4,1047
895,2.1421043368891e-4,1908
896,2.776841625482e-4,1003
897,3.4398505114384e-4,531
898,5.383712501949739e-5,4451
900,6.894683469610298e-5,4251
901,1.9033142196644e-4,2277
902,1.8597805913994e-4,2346
903,9.837808329119664e-5,3782
904,1.5239507281341e-4,2904
905,1.1499706918111e-4,3495
906,2.1595793428119e-4,1882
907,9.033181897028156e-5,3913
908,2.931124535268e-4,866
909,3.7135037207165e-4,424
910,2.1630200281042e-4,1785
911,8.838562007180571e-5,3946
912,1.1095912323087e-4,3567
913,2.4667101098808e-4,1347
914,3.2577055971365e-4,635
915,2.1084189138724e-4,1966
916,1.7874884379777e-4,2459
917,8.675697277880172e-5,3977
918,2.8452913360437e-4,935
919,1.9138126452484e-4,2257
920,2.5286104639346e-4,1266
921,4.8764727550348e-4,155
922,2.8716343360486e-4,907
923,2.1962804484072e-4,1737
924,1.089061626515e-4,3602
925,2.6512625384058e-4,1124
926,2.654239094915e-4,1120
927,0.00010088910258956999,3736
928,1.0626343104533e-4,3649
929,2.1630200281042e-4,1785
930,1.1031776042834e-4,3577
931,2.1357391875756e-4,1919
932,2.2350730317356e-4,1679
933,3.3967929730338e-4,564
934,1.4828606006462e-4,2955
935,2.5058280620894e-4,1297
936,8.731226891316362e-5,3965
937,2.5767133065194e-4,1203
938,1.3838397437343e-4,3126
939,1.6839428872573e-4,2639
940,4.0595029126675e-4,307
941,6.859524228079135e-5,4255
942,3.6313849170727e-4,460
943,0.00102046452978361,2
944,1.217418384415e-4,3389
945,4.036249203006026e-5,4576
946,6.572146237224363e-5,4294
947,1.2905088523916e-4,3273
948,1.1722498690892e-4,3461
949,2.7762402191872e-4,1004
950,9.048906035783712e-5,3911
951,5.0382370513296e-4,136
952,1.3284798664811e-4,3216
953,2.4495560204174e-4,1379
954,3.2320389360832e-4,653
955,2.4955981101134e-4,1309
956,2.4077495856348e-4,1447
957,6.735726061981873e-5,4274
958,6.1713124062245e-5,4361
959,1.0079804579484e-4,3738
960,8.987733467712985e-5,3920
961,6.819593130962277e-5,4257
962,8.500498488741278e-5,4015
963,1.5256165683256e-4,2899
964,1.7841111562963e-4,2467
965,6.8847603865364e-4,29
966,1.484318926599e-4,2953
967,2.2934989609368e-4,1598
968,7.370144527946993e-5,4188
969,2.0816056207655e-4,1999
970,1.6021397568055e-4,2763
971,1.2928885476504e-4,3266
972,1.6653185067477e-4,2664
973,2.2610154164528e-4,1642
974,1.5013106730248e-4,2936
975,2.8631180236521e-4,917
976,7.97483709800025e-5,4087
977,5.5741181759619e-4,86
978,1.8711522258504e-4,2320
979,2.5673482470715e-4,1213
980,2.3524699728213e-4,1509
981,4.8237473324629e-4,163
982,1.4182705886492e-4,3074
983,1.1910052056069e-4,3434
984,1.3535977448887e-4,3178
985,3.514605931423e-4,500
986,2.3015403136231e-4,1586
987,2.4433834503711e-4,1394
988,8.770861154781606e-5,3956
989,7.38099521073011e-5,4185
990,2.5288350205327e-4,1265
991,1.8536082131742e-4,2355
992,1.2801531553604e-4,3286
993,1.0492711978278e-4,3669
994,9.688126951447309e-5,3803
995,3.3129468388076e-4,601
996,6.7124004779095e-4,37
997,1.452919723371e-4,3009
998,7.502166446326251e-5,4155
999,4.3429457774504454e-5,4547
1000,1.8957936235877e-4,2283
1001,1.2170579666857e-4,3391
1002,1.1525912078483e-4,3492
1003,2.5889832049367e-4,1184
1004,2.5076727097112e-4,1296
1005,5.482224060469e-4,95
1006,4.3151308201237e-4,239
1007,3.7724879434487e-4,405
1008,1.3381777871071e-4,3203
1009,4.0501167821843e-4,308
